,asset0price,asset1price
360,1.16626025107,1.1662599895
361,1.16649214095,1.16649187921
362,1.16672338307,1.16672312115
363,1.16695398005,1.16695371796
364,1.16718393451,1.16718367225
365,1.16741324906,1.16741298664
366,1.1676419263,1.16764166371
367,1.16786996881,1.16786970605
368,1.16809737914,1.16809711622
369,1.16832415985,1.16832389676
370,1.16855031348,1.16855005023
371,1.16877584255,1.16877557914
372,1.16900074957,1.169000486
373,1.16922503704,1.16922477331
374,1.16944870745,1.16944844355
375,1.16967176325,1.1696714992
376,1.16989420691,1.16989394271
377,1.17011604088,1.17011577652
378,1.17033726758,1.17033700306
379,1.17055788943,1.17055762476
380,1.17077790884,1.17077764402
381,1.1709973282,1.17099706322
382,1.17121614988,1.17121588476
383,1.17143437627,1.171434111
384,1.17165200971,1.17165174429
385,1.17186905255,1.17186878698
386,1.17208550711,1.1720852414
387,1.17230137571,1.17230110986
388,1.17251666066,1.17251639467
389,1.17273136426,1.17273109812
390,1.17294548878,1.1729452225
391,1.17315903649,1.17315877007
392,1.17337200966,1.1733717431
393,1.17358441053,1.17358414383
394,1.17379624133,1.17379597449
395,1.17400750428,1.17400723731
396,1.17421820161,1.1742179345
397,1.1744283355,1.17442806825
398,1.17463790815,1.17463764077
399,1.17484692173,1.17484665421
400,1.17505537841,1.17505511076
401,1.17526328034,1.17526301257
402,1.17547062967,1.17547036177
403,1.17567742854,1.17567716051
404,1.17588367906,1.17588341089
405,1.17608938334,1.17608911505
406,1.17629454348,1.17629427506
407,1.17649916158,1.17649889304
408,1.1767032397,1.17670297104
409,1.17690677993,1.17690651114
410,1.17710978432,1.17710951541
411,1.17731225491,1.17731198588
412,1.17751419374,1.17751392459
413,1.17771560284,1.17771533356
414,1.17791648422,1.17791621483
415,1.17811683989,1.17811657038
416,1.17831667184,1.17831640222
417,1.17851598207,1.17851571233
418,1.17871477254,1.17871450268
419,1.17891304522,1.17891277525
420,1.17911080207,1.17911053199
421,1.17930804504,1.17930777484
422,1.17950477605,1.17950450574
423,1.17970099704,1.17970072662
424,1.17989670992,1.17989643939
425,1.1800919166,1.18009164596
426,1.18028661898,1.18028634823
427,1.18048081895,1.18048054809
428,1.18067451838,1.18067424741
429,1.18086771914,1.18086744807
430,1.1810604231,1.18106015192
431,1.1812526321,1.18125236082
432,1.18144434799,1.1814440766
433,1.1816355726,1.18163530111
434,1.18182630775,1.18182603616
435,1.18201655526,1.18201628357
436,1.18220631694,1.18220604514
437,1.18239559457,1.18239532268
438,1.18258438995,1.18258411796
439,1.18277270486,1.18277243277
440,1.18296054107,1.18296026888
441,1.18314790033,1.18314762805
442,1.18333478441,1.18333451203
443,1.18352119505,1.18352092257
444,1.18370713397,1.18370686141
445,1.18389260292,1.18389233026
446,1.18407760361,1.18407733086
447,1.18426213775,1.1842618649
448,1.18444620704,1.1844459341
449,1.18462981318,1.18462954015
450,1.18481295785,1.18481268473
451,1.18499564273,1.18499536952
452,1.18517786949,1.18517759619
453,1.18535963979,1.18535936641
454,1.18554095529,1.18554068182
455,1.18572181762,1.18572154407
456,1.18590222844,1.1859019548
457,1.18608218937,1.18608191564
458,1.18626170202,1.18626142821
459,1.18644076802,1.18644049413
460,1.18661938897,1.186619115
461,1.18679756648,1.18679729242
462,1.18697530212,1.18697502798
463,1.18715259748,1.18715232327
464,1.18732945415,1.18732917985
465,1.18750587369,1.18750559931
466,1.18768185766,1.1876815832
467,1.18785740761,1.18785713307
468,1.18803252509,1.18803225048
469,1.18820721164,1.18820693695
470,1.18838146879,1.18838119402
471,1.18855529806,1.18855502322
472,1.18872870098,1.18872842607
473,1.18890167905,1.18890140406
474,1.18907423377,1.18907395872
475,1.18924636665,1.18924609152
476,1.18941807916,1.18941780396
477,1.1895893728,1.18958909753
478,1.18976024904,1.18975997369
479,1.18993070933,1.18993043392
480,1.19010075516,1.19010047968
481,1.19027038796,1.19027011241
482,1.19043960919,1.19043933358
483,1.19060842029,1.19060814461
484,1.1907768227,1.19077654695
485,1.19094481783,1.19094454201
486,1.19111240711,1.19111213123
487,1.19127959196,1.19127931601
488,1.19144637378,1.19144609777
489,1.19161275397,1.1916124779
490,1.19177873393,1.19177845779
491,1.19194431505,1.19194403885
492,1.1921094987,1.19210922244
493,1.19227428627,1.19227400995
494,1.19243867912,1.19243840274
495,1.19260267862,1.19260240217
496,1.19276628611,1.19276600961
497,1.19292950296,1.1929292264
498,1.19309233051,1.19309205389
499,1.19325477009,1.19325449341
500,1.19341682303,1.1934165463
501,1.19357849067,1.19357821388
502,1.19373977431,1.19373949747
503,1.19390067529,1.19390039838
504,1.19406119489,1.19406091794
505,1.19422133443,1.19422105742
506,1.1943810952,1.19438081814
507,1.19454047849,1.19454020137
508,1.19469948559,1.19469920842
509,1.19485811776,1.19485784054
510,1.1950163763,1.19501609902
511,1.19517426245,1.19517398513
512,1.19533177749,1.19533150012
513,1.19548892267,1.19548864525
514,1.19564569923,1.19564542176
515,1.19580210843,1.19580183091
516,1.1959581515,1.19595787394
517,1.19611382968,1.19611355206
518,1.19626914418,1.19626886652
519,1.19642409624,1.19642381854
520,1.19657868707,1.19657840932
521,1.19673291789,1.19673264009
522,1.19688678989,1.19688651204
523,1.19704030427,1.19704002639
524,1.19719346224,1.19719318431
525,1.19734626499,1.19734598701
526,1.19749871368,1.19749843567
527,1.19765080952,1.19765053146
528,1.19780255367,1.19780227556
529,1.19795394729,1.19795366915
530,1.19810499155,1.19810471337
531,1.19825568762,1.1982554094
532,1.19840603664,1.19840575838
533,1.19855603977,1.19855576146
534,1.19870569813,1.19870541979
535,1.19885501289,1.19885473451
536,1.19900398516,1.19900370674
537,1.19915261607,1.19915233762
538,1.19930090675,1.19930062826
539,1.19944885833,1.1994485798
540,1.1995964719,1.19959619333
541,1.19974374858,1.19974346998
542,1.19989068947,1.19989041084
543,1.20003729567,1.200037017
544,1.20018356828,1.20018328958
545,1.20032950839,1.20032922965
546,1.20047511707,1.20047483831
547,1.20062039542,1.20062011662
548,1.2007653445,1.20076506567
549,1.20090996539,1.20090968652
550,1.20105425915,1.20105398025
551,1.20119822684,1.20119794792
552,1.20134186952,1.20134159057
553,1.20148518825,1.20148490927
554,1.20162818407,1.20162790505
555,1.20177085802,1.20177057898
556,1.20191321114,1.20191293207
557,1.20205524447,1.20205496537
558,1.20219695904,1.20219667991
559,1.20233835587,1.20233807672
560,1.20247943598,1.2024791568
561,1.2026202004,1.20261992119
562,1.20276065012,1.20276037089
563,1.20290078617,1.20290050691
564,1.20304060954,1.20304033026
565,1.20318012124,1.20317984193
566,1.20331932225,1.20331904292
567,1.20345821358,1.20345793422
568,1.2035967962,1.20359651682
569,1.2037350711,1.2037347917
570,1.20387303926,1.20387275984
571,1.20401070165,1.20401042221
572,1.20414805925,1.20414777979
573,1.20428511302,1.20428483353
574,1.20442186391,1.20442158441
575,1.2045583129,1.20455803338
576,1.20469446093,1.20469418139
577,1.20483030895,1.20483002939
578,1.20496585791,1.20496557833
579,1.20510110876,1.20510082916
580,1.20523606242,1.20523578281
581,1.20537071984,1.20537044021
582,1.20550508194,1.20550480229
583,1.20563914965,1.20563886999
584,1.2057729239,1.20577264421
585,1.2059064056,1.2059061259
586,1.20603959566,1.20603931594
587,1.206172495,1.20617221527
588,1.20630510453,1.20630482478
589,1.20643742514,1.20643714538
590,1.20656945775,1.20656917797
591,1.20670120323,1.20670092344
592,1.2068326625,1.2068323827
593,1.20696383643,1.20696355661
594,1.20709472591,1.20709444608
595,1.20722533182,1.20722505198
596,1.20735565504,1.20735537519
597,1.20748569645,1.20748541658
598,1.20761545691,1.20761517703
599,1.20774493729,1.2077446574
600,1.20787413845,1.20787385856
601,1.20800306126,1.20800278136
602,1.20813170657,1.20813142666
603,1.20826007523,1.20825979531
604,1.2083881681,1.20838788817
605,1.20851598602,1.20851570608
606,1.20864352982,1.20864324987
607,1.20877080036,1.2087705204
608,1.20889779846,1.2088975185
609,1.20902452496,1.20902424499
